# Input,ChemicalName,ChemicalID,CasRN,GeneSymbol,GeneID,Organism,OrganismID,Interaction,InteractionActions,PubMedIDs
sox17,Tretinoin,D014212,302-79-4,SOX17,64321,Homo sapiens,9606.0,Tretinoin results in decreased localization of SOX17 protein,decreases^localization,24154490
sox17,Triclosan,D014260,3380-34-5,SOX17,64321,Homo sapiens,9606.0,Triclosan results in decreased expression of SOX17 mRNA,decreases^expression,30510588
sox17,Valproic Acid,D014635,99-66-1,SOX17,64321,Homo sapiens,9606.0,Valproic Acid affects the expression of SOX17 mRNA,affects^expression,25979313
sox17,Valproic Acid,D014635,99-66-1,SOX17,64321,Homo sapiens,9606.0,Valproic Acid results in decreased localization of SOX17 protein,decreases^localization,24154490
sox17,vandetanib,C452423,,SOX17,64321,Homo sapiens,9606.0,vandetanib results in decreased localization of SOX17 protein,decreases^localization,24154490
sox17,ziprasidone,C092292,146939-27-7,SOX17,64321,Homo sapiens,9606.0,ziprasidone results in decreased localization of SOX17 protein,decreases^localization,24154490
sox17,Zoledronic Acid,D000077211,,SOX17,64321,Homo sapiens,9606.0,Zoledronic Acid results in increased expression of SOX17 mRNA,increases^expression,24714768
sox2,"(1R,3S,3aR,8bS)-3a-(4-Bromophenyl)-6,8-dimethoxy-3-phenyl-2,3,3a,8b-tetrahydro-1H-cyclopenta(b)benzofuran-1,8b-diol",C000657144,,SOX2,6657,Homo sapiens,9606.0,"(1R,3S,3aR,8bS)-3a-(4-Bromophenyl)-6,8-dimethoxy-3-phenyl-2,3,3a,8b-tetrahydro-1H-cyclopenta(b)benzofuran-1,8b-diol results in decreased expression of SOX2 protein",decreases^expression,24607276
sox2,"2,2',4,4'-tetrabromodiphenyl ether",C511295,,SOX2,6657,Homo sapiens,9606.0,"2,2',4,4'-tetrabromodiphenyl ether results in increased expression of SOX2 mRNA",increases^expression,31326446
sox2,3-(4-pyridyl)-1H-indole,C569798,,SOX2,6657,Homo sapiens,9606.0,"[4-(2-(5,6,7,8-tetrahydro-5,5,8,8-tetramethyl-2-naphthalenyl)-1-propenyl)benzoic acid co-treated with Chir 99021 co-treated with 3-(4-pyridyl)-1H-indole co-treated with Hydrocortisone co-treated with EGF protein co-treated with FGF9 protein] results in decreased expression of SOX2 mRNA",affects^cotreatment|decreases^expression,34480604
sox2,"4-(2-(5,6,7,8-tetrahydro-5,5,8,8-tetramethyl-2-naphthalenyl)-1-propenyl)benzoic acid",C038864,71441-28-6,SOX2,6657,Homo sapiens,9606.0,"[4-(2-(5,6,7,8-tetrahydro-5,5,8,8-tetramethyl-2-naphthalenyl)-1-propenyl)benzoic acid co-treated with Chir 99021 co-treated with 3-(4-pyridyl)-1H-indole co-treated with Hydrocortisone co-treated with EGF protein co-treated with FGF9 protein] results in decreased expression of SOX2 mRNA",affects^cotreatment|decreases^expression,34480604
sox2,"4-(4-((5-(4,5-dimethyl-2-nitrophenyl)-2-furanyl)methylene)-4,5-dihydro-3-methyl-5-oxo-1H-pyrazol-1-yl)benzoic acid",C584509,,SOX2,6657,Homo sapiens,9606.0,"4-(4-((5-(4,5-dimethyl-2-nitrophenyl)-2-furanyl)methylene)-4,5-dihydro-3-methyl-5-oxo-1H-pyrazol-1-yl)benzoic acid results in decreased expression of SOX2 mRNA",decreases^expression,24736545
sox2,4-(4-cyano-2-(2-(4-fluoronaphthalen-1-yl)propionylamino)phenyl)butyric acid,C487890,,SOX2,6657,Homo sapiens,9606.0,4-(4-cyano-2-(2-(4-fluoronaphthalen-1-yl)propionylamino)phenyl)butyric acid inhibits the reaction [Arsenic Trioxide results in increased expression of SOX2 protein],decreases^reaction|increases^expression,29396848
sox2,"4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide",C459179,,SOX2,6657,Homo sapiens,9606.0,"[4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide co-treated with Tretinoin] inhibits the reaction [Chir 99021 results in decreased expression of SOX2 mRNA]",affects^cotreatment|decreases^expression|decreases^reaction,31711903
sox2,"4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide",C459179,,SOX2,6657,Homo sapiens,9606.0,"[LDN 193189 co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide co-treated with EGF protein co-treated with FGF2 protein] results in increased expression of SOX2 mRNA",affects^cotreatment|increases^expression,34480604
sox2,"4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide",C459179,,SOX2,6657,Homo sapiens,9606.0,"[NOG protein co-treated with mercuric bromide co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SOX2 mRNA",affects^cotreatment|decreases^expression,27188386
sox2,"4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide",C459179,,SOX2,6657,Homo sapiens,9606.0,"[NOG protein co-treated with Panobinostat co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SOX2 mRNA",affects^cotreatment|decreases^expression,27188386
sox2,"4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide",C459179,,SOX2,6657,Homo sapiens,9606.0,"[NOG protein co-treated with p-Chloromercuribenzoic Acid co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SOX2 mRNA",affects^cotreatment|decreases^expression,27188386
sox2,"4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide",C459179,,SOX2,6657,Homo sapiens,9606.0,"[NOG protein co-treated with Phenylmercuric Acetate co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SOX2 mRNA",affects^cotreatment|decreases^expression,27188386
sox2,"4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide",C459179,,SOX2,6657,Homo sapiens,9606.0,"[NOG protein co-treated with trichostatin A co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SOX2 mRNA",affects^cotreatment|decreases^expression,27188386
sox2,"4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide",C459179,,SOX2,6657,Homo sapiens,9606.0,"[NOG protein co-treated with Valproic Acid co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SOX2 mRNA",affects^cotreatment|decreases^expression,27188386
sox2,"4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide",C459179,,SOX2,6657,Homo sapiens,9606.0,"[NOG protein co-treated with Vorinostat co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SOX2 mRNA",affects^cotreatment|decreases^expression,27188386
sox2,4-acetylantroquinonol B,C555021,,SOX2,6657,Homo sapiens,9606.0,4-acetylantroquinonol B results in decreased expression of SOX2 mRNA,decreases^expression,26235807
sox2,abrine,C496492,,SOX2,6657,Homo sapiens,9606.0,abrine results in decreased expression of SOX2 mRNA,decreases^expression,31054353
sox2,Acetaminophen,D000082,103-90-2,SOX2,6657,Homo sapiens,9606.0,Acetaminophen results in increased expression of SOX2 mRNA,increases^expression,26690555
sox2,Acrylamide,D020106,79-06-1,SOX2,6657,Homo sapiens,9606.0,Acrylamide results in decreased expression of SOX2 mRNA,decreases^expression,32763439
sox2,Acrylamide,D020106,79-06-1,SOX2,6657,Homo sapiens,9606.0,Acrylamide results in decreased expression of SOX2 protein,decreases^expression,32763439
sox2,Active Hexose Correlated Compound,C499366,,SOX2,6657,Homo sapiens,9606.0,Active Hexose Correlated Compound results in decreased expression of SOX2 protein,decreases^expression,25202061
sox2,Aflatoxin B1,D016604,1162-65-8,SOX2,6657,Homo sapiens,9606.0,Aflatoxin B1 results in decreased methylation of SOX2 gene,decreases^methylation,27153756
sox2,Aflatoxin M1,D016607,6795-23-9,SOX2,6657,Homo sapiens,9606.0,Aflatoxin M1 results in decreased expression of SOX2 mRNA,decreases^expression,30928695
sox2,Air Pollutants,D000393,,SOX2,6657,Homo sapiens,9606.0,[Air Pollutants results in increased abundance of Carbon] which results in decreased expression of SOX2 mRNA,decreases^expression|increases^abundance,31791492
sox2,Antirheumatic Agents,D018501,,SOX2,6657,Homo sapiens,9606.0,Antirheumatic Agents results in increased expression of SOX2 mRNA,increases^expression,24449571
sox2,Apigenin,D047310,520-36-5,SOX2,6657,Homo sapiens,9606.0,Apigenin results in decreased expression of SOX2 protein,decreases^expression,27468969
sox2,Arsenic,D001151,7440-38-2,SOX2,6657,Homo sapiens,9606.0,[Arsenic co-treated with Estradiol] results in decreased expression of SOX2 mRNA,affects^cotreatment|decreases^expression,33047385
sox2,Arsenic,D001151,7440-38-2,SOX2,6657,Homo sapiens,9606.0,Arsenic results in increased expression of SOX2 mRNA,increases^expression,29396848
sox2,Arsenic,D001151,7440-38-2,SOX2,6657,Homo sapiens,9606.0,[sodium arsenate results in increased abundance of Arsenic] which results in decreased expression of SOX2 mRNA,decreases^expression|increases^abundance,32525701
sox2,Arsenicals,D001152,,SOX2,6657,Homo sapiens,9606.0,Arsenicals results in increased expression of SOX2 mRNA,increases^expression,34303791
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,4-(4-cyano-2-(2-(4-fluoronaphthalen-1-yl)propionylamino)phenyl)butyric acid inhibits the reaction [Arsenic Trioxide results in increased expression of SOX2 protein],decreases^reaction|increases^expression,29396848
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,[Arsenic Trioxide co-treated with Tretinoin] results in decreased expression of SOX2 protein,affects^cotreatment|decreases^expression,30093655
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,Arsenic Trioxide promotes the reaction [MSI1 protein results in increased expression of SOX2 protein],increases^expression|increases^reaction,29486283
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,Arsenic Trioxide results in decreased expression of SOX2 mRNA,decreases^expression,24685274|33634982
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,Arsenic Trioxide results in increased expression of SOX2 mRNA,increases^expression,29396848
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,Arsenic Trioxide results in increased expression of SOX2 protein,increases^expression,29396848|29486283
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,Celecoxib inhibits the reaction [Arsenic Trioxide results in increased expression of SOX2 protein],decreases^reaction|increases^expression,29396848
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,Dinoprostone inhibits the reaction [Celecoxib inhibits the reaction [Arsenic Trioxide results in increased expression of SOX2 protein]],decreases^reaction|increases^expression,29396848
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,EIF2AK2 protein affects the reaction [Arsenic Trioxide promotes the reaction [MSI1 protein results in increased expression of SOX2 protein]],affects^reaction|increases^expression|increases^reaction,29486283
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,EIF2AK2 protein affects the reaction [Arsenic Trioxide results in increased expression of SOX2 protein],affects^reaction|increases^expression,29486283
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,EIF2S1 protein affects the reaction [Arsenic Trioxide promotes the reaction [MSI1 protein results in increased expression of SOX2 protein]],affects^reaction|increases^expression|increases^reaction,29486283
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,Etodolac inhibits the reaction [Arsenic Trioxide results in increased expression of SOX2 protein],decreases^reaction|increases^expression,29396848
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,MSI1 protein affects the reaction [Arsenic Trioxide results in increased expression of SOX2 protein],affects^reaction|increases^expression,29486283
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,PTGS2 protein affects the reaction [Arsenic Trioxide results in increased expression of SOX2 protein],affects^reaction|increases^expression,29396848
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,SOX2 protein affects the reaction [Arsenic Trioxide results in decreased susceptibility to Cisplatin],affects^reaction|decreases^response to substance,29396848
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,SOX2 protein affects the reaction [Arsenic Trioxide results in increased expression of CD24 protein],affects^reaction|increases^expression,29396848
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,SOX2 protein affects the reaction [Arsenic Trioxide results in increased expression of NANOG protein],affects^reaction|increases^expression,29396848
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,SOX2 protein affects the reaction [Arsenic Trioxide results in increased expression of POU5F1 protein],affects^reaction|increases^expression,29396848
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,SOX2 protein affects the reaction [Arsenic Trioxide results in increased expression of PROM1 protein],affects^reaction|increases^expression,29396848
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,SOX2 protein affects the reaction [PTGS2 protein affects the reaction [Arsenic Trioxide results in increased expression of NANOG protein]],affects^reaction|increases^expression,29396848
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,SOX2 protein affects the reaction [PTGS2 protein affects the reaction [Arsenic Trioxide results in increased expression of POU5F1 protein]],affects^reaction|increases^expression,29396848
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,SOX2 protein affects the reaction [PTGS2 protein affects the reaction [Arsenic Trioxide results in increased expression of SOX2 protein]],affects^reaction|increases^expression,29396848
sox2,Arsenic Trioxide,D000077237,1327-53-3,SOX2,6657,Homo sapiens,9606.0,SOX2 protein results in decreased susceptibility to Arsenic Trioxide,decreases^response to substance,21703238
sox2,arsenite,C015001,15502-74-6,SOX2,6657,Homo sapiens,9606.0,arsenite results in decreased expression of SOX2 mRNA,decreases^expression,23974009
sox2,"Asbestos, Serpentine",D017632,,SOX2,6657,Homo sapiens,9606.0,"Asbestos, Serpentine affects the methylation of SOX2 exon",affects^methylation,29523930
sox2,ascorbate-2-phosphate,C011669,23313-12-4,SOX2,6657,Homo sapiens,9606.0,[[ascorbate-2-phosphate co-treated with Chir 99021 co-treated with XAV939 co-treated with BMP4 protein] co-treated with [INHBA protein binds to INHBA protein]] results in decreased expression of SOX2 mRNA,affects^binding|affects^cotreatment|decreases^expression,34480604
sox2,Ascorbic Acid,D001205,50-81-7,SOX2,6657,Homo sapiens,9606.0,[[Ascorbic Acid co-treated with Chir 99021 co-treated with XAV939 co-treated with BMP4 protein co-treated with FGF1 protein co-treated with WNT3A protein co-treated with HGF protein] co-treated with [INHBA protein binds to INHBA protein]] results in decreased expression of SOX2 mRNA,affects^binding|affects^cotreatment|decreases^expression,34480604
sox2,Ascorbic Acid,D001205,50-81-7,SOX2,6657,Homo sapiens,9606.0,Ascorbic Acid results in increased expression of SOX2 mRNA,increases^expression,21166886
sox2,Aspartame,D001218,22839-47-0,SOX2,6657,Homo sapiens,9606.0,Aspartame affects the localization of SOX2 protein,affects^localization,33992720
sox2,Benzo(a)pyrene,D001564,50-32-8,SOX2,6657,Homo sapiens,9606.0,Benzo(a)pyrene results in decreased expression of SOX2 mRNA,decreases^expression,30659931
sox2,Benzo(a)pyrene,D001564,50-32-8,SOX2,6657,Homo sapiens,9606.0,Benzo(a)pyrene results in decreased expression of SOX2 protein,decreases^expression,30659931
sox2,bisphenol A,C006780,80-05-7,SOX2,6657,Homo sapiens,9606.0,bisphenol A promotes the reaction [CREB1 protein modified form binds to SOX2 enhancer],affects^binding|increases^reaction,28244015
sox2,bisphenol A,C006780,80-05-7,SOX2,6657,Homo sapiens,9606.0,bisphenol A results in decreased expression of SOX2 mRNA,decreases^expression,16474171|25051057
sox2,bisphenol A,C006780,80-05-7,SOX2,6657,Homo sapiens,9606.0,bisphenol A results in increased expression of SOX2 mRNA,increases^expression,28244015
sox2,bisphenol A,C006780,80-05-7,SOX2,6657,Homo sapiens,9606.0,bisphenol A results in increased expression of SOX2 protein,increases^expression,28244015
sox2,butyraldehyde,C018475,123-72-8,SOX2,6657,Homo sapiens,9606.0,butyraldehyde results in decreased expression of SOX2 mRNA,decreases^expression,26079696
sox2,Carbon,D002244,7440-44-0,SOX2,6657,Homo sapiens,9606.0,[Air Pollutants results in increased abundance of Carbon] which results in decreased expression of SOX2 mRNA,decreases^expression|increases^abundance,31791492
sox2,Carboplatin,D016190,41575-94-4,SOX2,6657,Homo sapiens,9606.0,Carboplatin results in increased expression of SOX2 mRNA,increases^expression,25605917
sox2,CBP30 compound,C000603860,,SOX2,6657,Homo sapiens,9606.0,CBP30 compound inhibits the reaction [SOX2 protein results in increased expression of ADH7 mRNA],decreases^reaction|increases^expression,28794006
sox2,CBP30 compound,C000603860,,SOX2,6657,Homo sapiens,9606.0,CBP30 compound inhibits the reaction [SOX2 protein results in increased expression of CEMIP mRNA],decreases^reaction|increases^expression,28794006
sox2,CBP30 compound,C000603860,,SOX2,6657,Homo sapiens,9606.0,CBP30 compound inhibits the reaction [SOX2 protein results in increased expression of EDN1 mRNA],decreases^reaction|increases^expression,28794006
sox2,Celecoxib,D000068579,,SOX2,6657,Homo sapiens,9606.0,Celecoxib inhibits the reaction [Arsenic Trioxide results in increased expression of SOX2 protein],decreases^reaction|increases^expression,29396848
sox2,Celecoxib,D000068579,,SOX2,6657,Homo sapiens,9606.0,Dinoprostone inhibits the reaction [Celecoxib inhibits the reaction [Arsenic Trioxide results in increased expression of SOX2 protein]],decreases^reaction|increases^expression,29396848
sox2,CGP 52608,C092451,87958-67-6,SOX2,6657,Homo sapiens,9606.0,CGP 52608 promotes the reaction [RORA protein binds to SOX2 gene],affects^binding|increases^reaction,28238834
sox2,Chir 99021,C473711,,SOX2,6657,Homo sapiens,9606.0,"[4-(2-(5,6,7,8-tetrahydro-5,5,8,8-tetramethyl-2-naphthalenyl)-1-propenyl)benzoic acid co-treated with Chir 99021 co-treated with 3-(4-pyridyl)-1H-indole co-treated with Hydrocortisone co-treated with EGF protein co-treated with FGF9 protein] results in decreased expression of SOX2 mRNA",affects^cotreatment|decreases^expression,34480604
sox2,Chir 99021,C473711,,SOX2,6657,Homo sapiens,9606.0,"[4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide co-treated with Tretinoin] inhibits the reaction [Chir 99021 results in decreased expression of SOX2 mRNA]",affects^cotreatment|decreases^expression|decreases^reaction,31711903
sox2,Chir 99021,C473711,,SOX2,6657,Homo sapiens,9606.0,[[ascorbate-2-phosphate co-treated with Chir 99021 co-treated with XAV939 co-treated with BMP4 protein] co-treated with [INHBA protein binds to INHBA protein]] results in decreased expression of SOX2 mRNA,affects^binding|affects^cotreatment|decreases^expression,34480604
sox2,Chir 99021,C473711,,SOX2,6657,Homo sapiens,9606.0,[[Ascorbic Acid co-treated with Chir 99021 co-treated with XAV939 co-treated with BMP4 protein co-treated with FGF1 protein co-treated with WNT3A protein co-treated with HGF protein] co-treated with [INHBA protein binds to INHBA protein]] results in decreased expression of SOX2 mRNA,affects^binding|affects^cotreatment|decreases^expression,34480604
sox2,Chir 99021,C473711,,SOX2,6657,Homo sapiens,9606.0,Chir 99021 results in decreased expression of SOX2 mRNA,decreases^expression,31711903
sox2,Chlorpromazine,D002746,50-53-3,SOX2,6657,Homo sapiens,9606.0,Chlorpromazine results in decreased expression of SOX2 mRNA,decreases^expression,30703373
sox2,Ciprofloxacin,D002939,85721-33-1,SOX2,6657,Homo sapiens,9606.0,Ciprofloxacin results in decreased expression of SOX2 protein,decreases^expression,26947806
sox2,Cisplatin,D002945,15663-27-1,SOX2,6657,Homo sapiens,9606.0,[Cisplatin co-treated with Paclitaxel] results in increased expression of SOX2 mRNA,affects^cotreatment|increases^expression,20705681
sox2,Cisplatin,D002945,15663-27-1,SOX2,6657,Homo sapiens,9606.0,FTL protein affects the reaction [Cisplatin results in increased expression of SOX2 protein],affects^reaction|increases^expression,33969609
sox2,Cisplatin,D002945,15663-27-1,SOX2,6657,Homo sapiens,9606.0,[NEAT1 protein affects the susceptibility to Cisplatin] which affects the expression of SOX2 protein,affects^expression|affects^response to substance,30291867
sox2,Cisplatin,D002945,15663-27-1,SOX2,6657,Homo sapiens,9606.0,SOX2 protein affects the reaction [Arsenic Trioxide results in decreased susceptibility to Cisplatin],affects^reaction|decreases^response to substance,29396848
sox2,Cobalt,D003035,7440-48-4,SOX2,6657,Homo sapiens,9606.0,[tungsten carbide binds to Cobalt] which results in decreased expression of SOX2 mRNA,affects^binding|decreases^expression,20105288
sox2,cobaltous chloride,C018021,7646-79-9,SOX2,6657,Homo sapiens,9606.0,cobaltous chloride results in decreased expression of SOX2 mRNA,decreases^expression,20105288
sox2,cobaltous chloride,C018021,7646-79-9,SOX2,6657,Homo sapiens,9606.0,cobaltous chloride results in increased expression of SOX2 protein,increases^expression,24842335
sox2,cobaltous chloride,C018021,7646-79-9,SOX2,6657,Homo sapiens,9606.0,[EPAS1 protein results in increased susceptibility to cobaltous chloride] which results in increased expression of SOX2 mRNA,increases^expression|increases^response to substance,25805230
sox2,cobaltous chloride,C018021,7646-79-9,SOX2,6657,Homo sapiens,9606.0,[HIF1A protein results in increased susceptibility to cobaltous chloride] which results in increased expression of SOX2 mRNA,increases^expression|increases^response to substance,25805230
sox2,cobaltous chloride,C018021,7646-79-9,SOX2,6657,Homo sapiens,9606.0,triptolide inhibits the reaction [cobaltous chloride results in increased expression of SOX2 protein],decreases^reaction|increases^expression,24842335
sox2,cotylenin A,C423222,,SOX2,6657,Homo sapiens,9606.0,cotylenin A results in decreased expression of SOX2 mRNA,decreases^expression,25672400
sox2,decabromobiphenyl ether,C010902,1163-19-5,SOX2,6657,Homo sapiens,9606.0,decabromobiphenyl ether results in decreased expression of SOX2 mRNA,decreases^expression,26206603
sox2,decabromobiphenyl ether,C010902,1163-19-5,SOX2,6657,Homo sapiens,9606.0,decabromobiphenyl ether results in increased expression of SOX2 mRNA,increases^expression,31326446
sox2,Diethylhexyl Phthalate,D004051,117-81-7,SOX2,6657,Homo sapiens,9606.0,Diethylhexyl Phthalate results in decreased expression of SOX2 mRNA,decreases^expression,31163220
sox2,Dinoprostone,D015232,363-24-6,SOX2,6657,Homo sapiens,9606.0,Dinoprostone inhibits the reaction [Celecoxib inhibits the reaction [Arsenic Trioxide results in increased expression of SOX2 protein]],decreases^reaction|increases^expression,29396848
sox2,dorsomorphin,C516138,,SOX2,6657,Homo sapiens,9606.0,"[NOG protein co-treated with mercuric bromide co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SOX2 mRNA",affects^cotreatment|decreases^expression,27188386
sox2,dorsomorphin,C516138,,SOX2,6657,Homo sapiens,9606.0,"[NOG protein co-treated with Panobinostat co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SOX2 mRNA",affects^cotreatment|decreases^expression,27188386
sox2,dorsomorphin,C516138,,SOX2,6657,Homo sapiens,9606.0,"[NOG protein co-treated with p-Chloromercuribenzoic Acid co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SOX2 mRNA",affects^cotreatment|decreases^expression,27188386
sox2,dorsomorphin,C516138,,SOX2,6657,Homo sapiens,9606.0,"[NOG protein co-treated with Phenylmercuric Acetate co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SOX2 mRNA",affects^cotreatment|decreases^expression,27188386
sox2,dorsomorphin,C516138,,SOX2,6657,Homo sapiens,9606.0,"[NOG protein co-treated with trichostatin A co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SOX2 mRNA",affects^cotreatment|decreases^expression,27188386
sox2,dorsomorphin,C516138,,SOX2,6657,Homo sapiens,9606.0,"[NOG protein co-treated with Valproic Acid co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SOX2 mRNA",affects^cotreatment|decreases^expression,27188386
sox2,dorsomorphin,C516138,,SOX2,6657,Homo sapiens,9606.0,"[NOG protein co-treated with Vorinostat co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SOX2 mRNA",affects^cotreatment|decreases^expression,27188386
sox2,eckol,C060311,88798-74-7,SOX2,6657,Homo sapiens,9606.0,eckol results in decreased expression of SOX2 protein,decreases^expression,21514314
sox2,"erucylphospho-N,N,N-trimethylpropylammonium",C472787,,SOX2,6657,Homo sapiens,9606.0,"erucylphospho-N,N,N-trimethylpropylammonium results in decreased expression of SOX2 mRNA",decreases^expression,29464035
sox2,Estradiol,D004958,50-28-2,SOX2,6657,Homo sapiens,9606.0,[Arsenic co-treated with Estradiol] results in decreased expression of SOX2 mRNA,affects^cotreatment|decreases^expression,33047385
sox2,Estradiol,D004958,50-28-2,SOX2,6657,Homo sapiens,9606.0,[Estradiol binds to ESR2 protein] which results in increased expression of SOX2 mRNA,affects^binding|increases^expression,20404318
sox2,Estradiol,D004958,50-28-2,SOX2,6657,Homo sapiens,9606.0,Estradiol results in decreased expression of SOX2 mRNA,decreases^expression,16474171|25321415|31614463|33047385
sox2,Estradiol,D004958,50-28-2,SOX2,6657,Homo sapiens,9606.0,Estradiol results in increased activity of SOX2 protein,increases^activity,27592001
sox2,Estradiol,D004958,50-28-2,SOX2,6657,Homo sapiens,9606.0,Estradiol results in increased expression of SOX2 mRNA,increases^expression,24424067
sox2,Etodolac,D017308,41340-25-4,SOX2,6657,Homo sapiens,9606.0,Etodolac inhibits the reaction [Arsenic Trioxide results in increased expression of SOX2 protein],decreases^reaction|increases^expression,29396848
sox2,Etoposide,D005047,33419-42-0,SOX2,6657,Homo sapiens,9606.0,FTL protein affects the reaction [Etoposide results in increased expression of SOX2 protein],affects^reaction|increases^expression,33969609
sox2,Fonofos,D004397,944-22-9,SOX2,6657,Homo sapiens,9606.0,Fonofos results in increased methylation of SOX2 promoter,increases^methylation,22847954
sox2,Formaldehyde,D005557,50-00-0,SOX2,6657,Homo sapiens,9606.0,Formaldehyde results in decreased expression of SOX2 mRNA,decreases^expression,20655997
