# Input,SrcGeneSymbol,SrcGeneId,TgtGeneSymbol,TgtGeneId,SrcOrganism,SrcOrganismId,TgtOrganism,TgtOrganismId,Assay,InteractionType,Throughput,PubMedId
myc,MYC,4609,RNF115,27246,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-Western,physical,low,22844532
myc,MYC,4609,RNF130,55819,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21150319
myc,MYC,4609,RNF169,254225,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,RNF2,6045,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,RNF20,56254,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RNF31,55072,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RNF40,9810,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,RNF8,9025,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,RNGTT,8732,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,17314511
myc,MYC,4609,RNH1,6050,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,17314511
myc,MYC,4609,RNH1,6050,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RNPS1,10921,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RNPS1,10921,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,ROBO2,6092,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21150319
myc,MYC,4609,RPA1,6117,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,RPA1,6117,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPAP3,79657,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPF2,84154,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL10A,4736,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL11,6135,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL11,6135,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-Western,physical,low,17599065
myc,MYC,4609,RPL12,6136,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL13,6137,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21150319
myc,MYC,4609,RPL13,6137,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL13A,23521,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL14,9045,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL15,6138,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL17,6139,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL18,6141,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL18A,6142,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL19,6143,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL21,6144,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL22,6146,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL22L1,200916,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL23,9349,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL23A,6147,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL24,6152,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL27,6155,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL27A,6157,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL28,6158,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL29,6159,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL3,6122,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL30,6156,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL31,6160,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL34,6164,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL35,11224,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL35A,6165,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL36,25873,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL38,6169,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL4,6124,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL5,6125,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL6,6128,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL7,6129,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL7A,6130,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL7L1,285855,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,RPL7L1,285855,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL8,6132,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPL9,6133,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPLP2,6181,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPN1,6184,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
myc,MYC,4609,RPN1,6184,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPN1,6184,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,17314511
myc,MYC,4609,RPN2,6185,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,17314511
myc,MYC,4609,RPP30,10556,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,17314511
myc,MYC,4609,RPP30,10556,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPP38,10557,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPRD2,23248,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,RPS10,6204,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS11,6205,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS13,6207,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS14,6208,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS15,6209,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,RPS15,6209,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS15A,6210,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS16,6217,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS17,6218,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
myc,MYC,4609,RPS17,6218,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,RPS17,6218,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS18,6222,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS19,6223,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,RPS19,6223,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS2,6187,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS20,6224,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS23,6228,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS24,6229,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS25,6230,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS27L,51065,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21150319
myc,MYC,4609,RPS27L,51065,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS3,6188,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS3A,6189,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS4X,6191,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS5,6193,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS6,6194,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS7,6201,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS8,6202,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,RPS8,6202,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPS9,6203,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPSA,3921,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RPTOR,57521,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RRAS2,22800,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RRBP1,6238,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RRM1,6240,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RRM2,6241,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RRP12,23223,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RRP12,23223,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
myc,MYC,4609,RRP12,23223,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,RRP15,51018,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RRP1B,23076,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,RRP36,88745,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,RRS1,23212,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RSF1,51773,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RSL1D1,26156,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,RSL1D1,26156,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RTCA,8634,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RTCB,51493,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RTF2,51507,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RUNX1,861,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RUNX1,861,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21150319
myc,MYC,4609,RUVBL1,8607,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-Western,physical,low,11839798
myc,MYC,4609,RUVBL1,8607,Homo sapiens,9606,Homo sapiens,9606,Co-purification,physical,low,11839798
myc,MYC,4609,RUVBL1,8607,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RUVBL1,8607,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-Western,physical,low,12077335
myc,MYC,4609,RUVBL1,8607,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,17314511
myc,MYC,4609,RUVBL1,8607,Homo sapiens,9606,Homo sapiens,9606,Reconstituted Complex,physical,low,11509179
myc,MYC,4609,RUVBL2,10856,Homo sapiens,9606,Homo sapiens,9606,Co-purification,physical,low,11839798
myc,MYC,4609,RUVBL2,10856,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,RUVBL2,10856,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,17314511
myc,MYC,4609,RUVBL2,10856,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,32140074
myc,MYC,4609,RUVBL2,10856,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-Western,physical,low,20509972
myc,MYC,4609,RUVBL2,10856,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
myc,MYC,4609,RUVBL2,10856,Homo sapiens,9606,Homo sapiens,9606,Reconstituted Complex,physical,low,12660246
myc,MYC,4609,S100A7,6278,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,S100A8,6279,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,S100A9,6280,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SAE1,10055,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SAE1,10055,Homo sapiens,9606,Homo sapiens,9606,Synthetic Lethality,genetic,low,22157079
myc,MYC,4609,SAFB,6294,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SAFB2,9667,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SALL2,6297,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,SAMM50,25813,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SAP130,79595,Homo sapiens,9606,Homo sapiens,9606,Reconstituted Complex,physical,low,12660246
myc,MYC,4609,SAP130,79595,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,SAP18,10284,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,SARS1,6301,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,17314511
myc,MYC,4609,SART1,9092,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,SART1,9092,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SART3,9733,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SBDS,51119,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SBF1,6305,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SBNO1,55206,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,SCAF4,57466,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,SCFD1,23256,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SCO2,9997,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21150319
myc,MYC,4609,SCRIB,23513,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SCYL1,57410,Homo sapiens,9606,Homo sapiens,9606,Dosage Lethality,genetic,high,22623531
myc,MYC,4609,SDC1,6382,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SDC4,6385,Homo sapiens,9606,Homo sapiens,9606,Dosage Lethality,genetic,high,22623531
myc,MYC,4609,SDC4,6385,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SDF4,51150,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,26496610
myc,MYC,4609,SDK1,221935,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21150319
myc,MYC,4609,SEC16A,9919,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SEC22B,9554,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SEC23A,10484,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SEC24B,10427,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SEC24C,9632,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SEC31A,22872,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SEC31B,25956,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21150319
myc,MYC,4609,SEH1L,81929,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SENP3,26168,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SENP6,26054,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,SEPTIN9,10801,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SERPINB12,89777,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SERPINB3,6317,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SERPINB4,6318,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SERPINB6,5269,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SERPINH1,871,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21150319
myc,MYC,4609,SERPINH1,871,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SETD1A,9739,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
myc,MYC,4609,SETD1A,9739,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SETD1B,23067,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SETX,23064,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SF3A3,10946,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SF3B1,23451,Homo sapiens,9606,Homo sapiens,9606,Two-hybrid,physical,high,20936779
myc,MYC,4609,SF3B1,23451,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SF3B2,10992,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SF3B2,10992,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,SF3B3,23450,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SF3B6,51639,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SFPQ,6421,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SFXN1,94081,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SFXN3,81855,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SGF29,112869,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
myc,MYC,4609,SGF29,112869,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,SGPL1,8879,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SH3BP4,23677,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21150319
myc,MYC,4609,SH3KBP1,30011,Homo sapiens,9606,Homo sapiens,9606,Dosage Lethality,genetic,high,22623531
myc,MYC,4609,SHCBP1,79801,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SHMT2,6472,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SHOC2,8036,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,17314511
myc,MYC,4609,SIN3A,25942,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,SIN3B,23309,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,SKP1,6500,Homo sapiens,9606,Homo sapiens,9606,Two-hybrid,physical,high,21988832
myc,MYC,4609,SKP1,6500,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,30415952
myc,MYC,4609,SKP1,6500,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,17314511
myc,MYC,4609,SKP1,6500,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SKP2,6502,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-Western,physical,low,17157259
myc,MYC,4609,SKP2,6502,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-Western,physical,low,12769844
myc,MYC,4609,SKP2,6502,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-Western,physical,low,23277542
myc,MYC,4609,SKP2,6502,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-Western,physical,low,24259667
myc,MYC,4609,SKP2,6502,Homo sapiens,9606,Homo sapiens,9606,Reconstituted Complex,physical,low,12769844
myc,MYC,4609,SKP2,6502,Homo sapiens,9606,Homo sapiens,9606,PCA,physical,low,12769844
myc,MYC,4609,SLC16A1,6566,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SLC1A4,6509,Homo sapiens,9606,Homo sapiens,9606,Dosage Lethality,genetic,high,22623531
myc,MYC,4609,SLC1A5,6510,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SLC25A1,6576,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SLC25A1,6576,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,17314511
myc,MYC,4609,SLC25A11,8402,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,17314511
myc,MYC,4609,SLC25A11,8402,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SLC25A12,8604,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,17314511
myc,MYC,4609,SLC25A12,8604,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SLC25A13,10165,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,17314511
myc,MYC,4609,SLC25A13,10165,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SLC25A22,79751,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SLC25A26,115286,Homo sapiens,9606,Homo sapiens,9606,Dosage Lethality,genetic,high,22623531
myc,MYC,4609,SLC25A3,5250,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,20848231
myc,MYC,4609,SLC25A3,5250,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SLC25A5,292,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SLC27A4,10999,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SLC2A1,6513,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,29467282
myc,MYC,4609,SLC39A10,57181,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,26496610
