DB	DB_Object_ID	DB_Object_Symbol	Qualifier	GO_ID	Reference	Evidence_Code	With_Or_From	Aspect	DB_Object_Name	DB_Object_Synonym	DB_Object_Type	Taxon	Date	Assigned_By		
UniProtKB	P43694	GATA4	enables	GO:0005515	PMID:15485867	IPI	UniProtKB:Q9NQ87	F			protein	taxon:9606	20110714	UniProt		
UniProtKB	P43694	GATA4	enables	GO:0005515	PMID:15485867	IPI	UniProtKB:Q9QUS4	F			protein	taxon:9606	20110714	UniProt		
UniProtKB	P43694	GATA4	enables	GO:0003676	GO_REF:0000117	IEA	ARBA:ARBA00028970	F			protein	taxon:9606	20220613	UniProt		
UniProtKB	P43694	GATA4	enables	GO:0050789	GO_REF:0000117	IEA	ARBA:ARBA00028295	F			protein	taxon:9606	20220613	UniProt		
UniProtKB	P43694	GATA4	enables	GO:0006351	GO_REF:0000117	IEA	ARBA:ARBA00028295	F			protein	taxon:9606	20220613	UniProt		
UniProtKB	P43694	GATA4	involved_in	GO:0050789	GO_REF:0000117	IEA	ARBA:ARBA00027996	P			protein	taxon:9606	20220613	UniProt		
UniProtKB	P43694	GATA4	involved_in	GO:0032502	GO_REF:0000117	IEA	ARBA:ARBA00028650	P			protein	taxon:9606	20220613	UniProt		
UniProtKB	P43694	GATA4	involved_in	GO:0032501	GO_REF:0000117	IEA	ARBA:ARBA00028650	P			protein	taxon:9606	20220613	UniProt		
UniProtKB	P43694	GATA4	involved_in	GO:0032502	GO_REF:0000117	IEA	ARBA:ARBA00026583	P			protein	taxon:9606	20220613	UniProt		
UniProtKB	P43694	GATA4	involved_in	GO:0032502	GO_REF:0000117	IEA	ARBA:ARBA00028065	P			protein	taxon:9606	20220613	UniProt		
UniProtKB	P43694	GATA4	located_in	GO:0005634	GO_REF:0000117	IEA	ARBA:ARBA00026290	C			protein	taxon:9606	20220613	UniProt		
UniProtKB	P43694	GATA4	involved_in	GO:0032502	GO_REF:0000117	IEA	ARBA:ARBA00027429	P			protein	taxon:9606	20220613	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0050789	PMID:29253717	IDA		P			protein	taxon:9606	20181217	ARUK-UCL	has_input(UniProtKB:O14672),occurs_in(CL:0000540)	
UniProtKB	P48431	SOX2	enables	GO:0050789	GO_REF:0000113	ISA	tfclass:4.1.1	F			protein	taxon:9606	20190405	NTNU_SB		
UniProtKB	P48431	SOX2	enables	GO:0006351	GO_REF:0000113	ISA	tfclass:4.1.1	F			protein	taxon:9606	20190405	NTNU_SB		
UniProtKB	P48431	SOX2	enables	GO:0005694	GO_REF:0000113	ISA	tfclass:4.1.1	F			protein	taxon:9606	20190405	NTNU_SB		
UniProtKB	P48431	SOX2	part_of	GO:0005694	GO_REF:0000113	ISA	tfclass:4.1.1	C			protein	taxon:9606	20190405	NTNU_SB		
UniProtKB	P48431	SOX2	enables	GO:0003676	PMID:16153702	IDA		F			protein	taxon:9606	20060726	HGNC-UCL		
UniProtKB	P48431	SOX2	enables	GO:0050789	PMID:16153702	IDA		F			protein	taxon:9606	20060726	HGNC-UCL		
UniProtKB	P48431	SOX2	enables	GO:0006351	PMID:16153702	IDA		F			protein	taxon:9606	20060726	HGNC-UCL		
UniProtKB	P48431	SOX2	involved_in	GO:0050789	PMID:16153702	IDA		P			protein	taxon:9606	20060726	HGNC-UCL		
UniProtKB	P48431	SOX2	located_in	GO:0005634	PMID:16153702	IC	GO:0003677	C			protein	taxon:9606	20060726	HGNC-UCL		
UniProtKB	P48431	SOX2	enables	GO:0003676	PMID:21873635	IBA	MGI:MGI:2654070|MGI:MGI:98357|MGI:MGI:98363|MGI:MGI:98364|MGI:MGI:98365|MGI:MGI:98366|PANTHER:PTN000030384|PomBase:SPBC23G7.09|UniProtKB:O00570|UniProtKB:P35713|UniProtKB:P35716|UniProtKB:Q06945	F			protein	taxon:9606	20200725	GO_Central		
UniProtKB	P48431	SOX2	enables	GO:0050789	PMID:21873635	IBA	FB:FBgn0000411|FB:FBgn0029123|MGI:MGI:103559|MGI:MGI:107543|MGI:MGI:2654070|MGI:MGI:98357|MGI:MGI:98359|MGI:MGI:98360|MGI:MGI:98362|MGI:MGI:98363|MGI:MGI:98364|MGI:MGI:98366|MGI:MGI:98369|MGI:MGI:98660|PANTHER:PTN000030384|PomBase:SPBC23G7.09|RGD:1565646|RGD:69351|UniProtKB:P35713|UniProtKB:Q05066|UniProtKB:Q06945|ZFIN:ZDB-GENE-980526-333|ZFIN:ZDB-GENE-990715-6	F			protein	taxon:9606	20210529	GO_Central		
UniProtKB	P48431	SOX2	enables	GO:0006351	PMID:21873635	IBA	FB:FBgn0000411|FB:FBgn0029123|MGI:MGI:103559|MGI:MGI:107543|MGI:MGI:2654070|MGI:MGI:98357|MGI:MGI:98359|MGI:MGI:98360|MGI:MGI:98362|MGI:MGI:98363|MGI:MGI:98364|MGI:MGI:98366|MGI:MGI:98369|MGI:MGI:98660|PANTHER:PTN000030384|PomBase:SPBC23G7.09|RGD:1565646|RGD:69351|UniProtKB:P35713|UniProtKB:Q05066|UniProtKB:Q06945|ZFIN:ZDB-GENE-980526-333|ZFIN:ZDB-GENE-990715-6	F			protein	taxon:9606	20210529	GO_Central		
UniProtKB	P48431	SOX2	enables	GO:0005694	PMID:21873635	IBA	FB:FBgn0000411|FB:FBgn0029123|MGI:MGI:103559|MGI:MGI:107543|MGI:MGI:2654070|MGI:MGI:98357|MGI:MGI:98359|MGI:MGI:98360|MGI:MGI:98362|MGI:MGI:98363|MGI:MGI:98364|MGI:MGI:98366|MGI:MGI:98369|MGI:MGI:98660|PANTHER:PTN000030384|PomBase:SPBC23G7.09|RGD:1565646|RGD:69351|UniProtKB:P35713|UniProtKB:Q05066|UniProtKB:Q06945|ZFIN:ZDB-GENE-980526-333|ZFIN:ZDB-GENE-990715-6	F			protein	taxon:9606	20210529	GO_Central		
UniProtKB	P48431	SOX2	involved_in	GO:0032502	PMID:21873635	IBA	MGI:MGI:98364|PANTHER:PTN000030807|UniProtKB:P48430|UniProtKB:P48431	P			protein	taxon:9606	20200725	GO_Central		
UniProtKB	P48431	SOX2	involved_in	GO:0050789	PMID:21873635	IBA	MGI:MGI:98364|PANTHER:PTN000030807|RGD:1565646|UniProtKB:P48430|UniProtKB:P48431	P			protein	taxon:9606	20200929	GO_Central		
UniProtKB	P48431	SOX2	involved_in	GO:0032502	PMID:21873635	IBA	MGI:MGI:98364|PANTHER:PTN000030807|UniProtKB:P48431	P			protein	taxon:9606	20200311	GO_Central		
UniProtKB	P48431	SOX2	involved_in	GO:0032502	PMID:21873635	IBA	FB:FBgn0000411|FB:FBgn0005612|FB:FBgn0029123|MGI:MGI:103559|MGI:MGI:107543|MGI:MGI:98357|MGI:MGI:98359|MGI:MGI:98364|MGI:MGI:98365|MGI:MGI:98366|PANTHER:PTN000030384|UniProtKB:C8VAU1|UniProtKB:P35713|UniProtKB:P48430|UniProtKB:P48431|UniProtKB:Q9BT81|UniProtKB:Q9H6I2|UniProtKB:Q9W7R5|WB:WBGene00004771|ZFIN:ZDB-GENE-010111-1|ZFIN:ZDB-GENE-011026-1|ZFIN:ZDB-GENE-030131-8290|ZFIN:ZDB-GENE-030909-1|ZFIN:ZDB-GENE-040109-4|ZFIN:ZDB-GENE-040426-1274|ZFIN:ZDB-GENE-080725-1|ZFIN:ZDB-GENE-980526-333|ZFIN:ZDB-GENE-980526-395|ZFIN:ZDB-GENE-980526-466	P			protein	taxon:9606	20211110	GO_Central		
UniProtKB	P48431	SOX2	involved_in	GO:0032502	PMID:21873635	IBA	FB:FBgn0000411|FB:FBgn0005612|FB:FBgn0029123|FB:FBgn0036411|MGI:MGI:103559|MGI:MGI:107543|MGI:MGI:98357|MGI:MGI:98359|MGI:MGI:98363|MGI:MGI:98364|MGI:MGI:98365|MGI:MGI:98366|PANTHER:PTN000030384|RGD:69351|UniProtKB:C8VAU1|UniProtKB:P35713|UniProtKB:P35716|UniProtKB:P48430|UniProtKB:P48431|UniProtKB:Q9H6I2|UniProtKB:Q9Y651|WB:WBGene00004771|WB:WBGene00004949|WB:WBGene00004950|ZFIN:ZDB-GENE-011026-1|ZFIN:ZDB-GENE-030909-1|ZFIN:ZDB-GENE-040109-4|ZFIN:ZDB-GENE-080725-1|ZFIN:ZDB-GENE-980526-333|ZFIN:ZDB-GENE-980526-395|ZFIN:ZDB-GENE-980526-466	P			protein	taxon:9606	20220413	GO_Central		
UniProtKB	P48431	SOX2	involved_in	GO:0032502	PMID:21873635	IBA	MGI:MGI:98364|PANTHER:PTN000030807|RGD:1565646|UniProtKB:P48431	P			protein	taxon:9606	20200311	GO_Central		
UniProtKB	P48431	SOX2	involved_in	GO:0032501	PMID:21873635	IBA	MGI:MGI:98364|PANTHER:PTN000030807|RGD:1565646|UniProtKB:P48431	P			protein	taxon:9606	20200311	GO_Central		
UniProtKB	P48431	SOX2	involved_in	GO:0050789	PMID:21873635	IBA	FB:FBgn0000411|FB:FBgn0005612|FB:FBgn0005613|FB:FBgn0029123|MGI:MGI:103559|MGI:MGI:107543|MGI:MGI:2654070|MGI:MGI:98357|MGI:MGI:98359|MGI:MGI:98360|MGI:MGI:98363|MGI:MGI:98364|MGI:MGI:98366|MGI:MGI:98369|MGI:MGI:98660|PANTHER:PTN000030384|PomBase:SPBC23G7.09|RGD:1565646|RGD:3759|RGD:69351|UniProtKB:P35713|UniProtKB:P35716|UniProtKB:P48430|UniProtKB:P48431|UniProtKB:Q05066|UniProtKB:Q06945|UniProtKB:Q5A220|UniProtKB:Q9BT81|UniProtKB:Q9H6I2|UniProtKB:Q9W7R5|UniProtKB:Q9W7R6|ZFIN:ZDB-GENE-010111-1|ZFIN:ZDB-GENE-011026-1|ZFIN:ZDB-GENE-030909-1|ZFIN:ZDB-GENE-040718-186|ZFIN:ZDB-GENE-060322-5|ZFIN:ZDB-GENE-980526-102|ZFIN:ZDB-GENE-980526-333|ZFIN:ZDB-GENE-990715-6	P			protein	taxon:9606	20220413	GO_Central		
UniProtKB	P48431	SOX2	involved_in	GO:0050789	PMID:21873635	IBA	MGI:MGI:98364|PANTHER:PTN000030807	P			protein	taxon:9606	20200311	GO_Central		
UniProtKB	P48431	SOX2	involved_in	GO:0032502	GO_REF:0000024	ISS	UniProtKB:P48432	P			protein	taxon:9606	20120316	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0032501	GO_REF:0000024	ISS	UniProtKB:P48432	P			protein	taxon:9606	20120316	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0050789	GO_REF:0000024	ISS	UniProtKB:P48430	P			protein	taxon:9606	20110627	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0050789	GO_REF:0000024	ISS	UniProtKB:P48432	P			protein	taxon:9606	20120316	UniProt		
UniProtKB	P48431	SOX2	enables	GO:0003676	GO_REF:0000002	IEA	InterPro:IPR032643	F			protein	taxon:9606	20220613	InterPro		
UniProtKB	P48431	SOX2	located_in	GO:0005634	GO_REF:0000002	IEA	InterPro:IPR032643	C			protein	taxon:9606	20220613	InterPro		
UniProtKB	P48431	SOX2	involved_in	GO:0050789	GO_REF:0000002	IEA	InterPro:IPR022097|InterPro:IPR032643	P			protein	taxon:9606	20220613	InterPro		
UniProtKB	P48431	SOX2	enables	GO:0003676	GO_REF:0000043	IEA	UniProtKB-KW:KW-0238	F			protein	taxon:9606	20220613	UniProt		
UniProtKB	P48431	SOX2	located_in	GO:0005737	GO_REF:0000043	IEA	UniProtKB-KW:KW-0963	C			protein	taxon:9606	20220613	UniProt		
UniProtKB	P48431	SOX2	located_in	GO:0005634	GO_REF:0000043	IEA	UniProtKB-KW:KW-0539	C			protein	taxon:9606	20220613	UniProt		
UniProtKB	P48431	SOX2	acts_upstream_of_or_within	GO:0050789	PMID:21245162	IDA		P			protein	taxon:9606	20110711	MGI		
UniProtKB	P48431	SOX2	acts_upstream_of_or_within	GO:0032502	PMID:21245162	IDA		P			protein	taxon:9606	20110629	MGI		
UniProtKB	P48431	SOX2	acts_upstream_of_or_within	GO:0032501	PMID:21245162	IDA		P			protein	taxon:9606	20110629	MGI		
UniProtKB	P48431	SOX2	enables	GO:0003676	PMID:20713518	IDA		F			protein	taxon:9606	20110629	MGI		
UniProtKB	P48431	SOX2	located_in	GO:0005634	Reactome:R-HSA-1112609	TAS		C			protein	taxon:9606	20130516	Reactome		
UniProtKB	P48431	SOX2	located_in	GO:0005634	Reactome:R-HSA-2972948	TAS		C			protein	taxon:9606	20130516	Reactome		
UniProtKB	P48431	SOX2	located_in	GO:0005634	Reactome:R-HSA-2972949	TAS		C			protein	taxon:9606	20130516	Reactome		
UniProtKB	P48431	SOX2	located_in	GO:0005634	Reactome:R-HSA-2972956	TAS		C			protein	taxon:9606	20130516	Reactome		
UniProtKB	P48431	SOX2	located_in	GO:0005634	Reactome:R-HSA-2972960	TAS		C			protein	taxon:9606	20130516	Reactome		
UniProtKB	P48431	SOX2	located_in	GO:0005634	Reactome:R-HSA-2972962	TAS		C			protein	taxon:9606	20130516	Reactome		
UniProtKB	P48431	SOX2	located_in	GO:0005634	Reactome:R-HSA-2972964	TAS		C			protein	taxon:9606	20130516	Reactome		
UniProtKB	P48431	SOX2	located_in	GO:0005634	Reactome:R-HSA-2972965	TAS		C			protein	taxon:9606	20130516	Reactome		
UniProtKB	P48431	SOX2	located_in	GO:0005634	Reactome:R-HSA-2972966	TAS		C			protein	taxon:9606	20130516	Reactome		
UniProtKB	P48431	SOX2	located_in	GO:0005634	Reactome:R-HSA-2972967	TAS		C			protein	taxon:9606	20130516	Reactome		
UniProtKB	P48431	SOX2	located_in	GO:0005634	Reactome:R-HSA-2972975	TAS		C			protein	taxon:9606	20130516	Reactome		
UniProtKB	P48431	SOX2	located_in	GO:0005634	Reactome:R-HSA-2972977	TAS		C			protein	taxon:9606	20130516	Reactome		
UniProtKB	P48431	SOX2	located_in	GO:0005634	Reactome:R-HSA-2972978	TAS		C			protein	taxon:9606	20130516	Reactome		
UniProtKB	P48431	SOX2	located_in	GO:0005634	Reactome:R-HSA-2972979	TAS		C			protein	taxon:9606	20130516	Reactome		
UniProtKB	P48431	SOX2	located_in	GO:0005634	Reactome:R-HSA-452894	TAS		C			protein	taxon:9606	20130516	Reactome		
UniProtKB	P48431	SOX2	located_in	GO:0005634	Reactome:R-HSA-480204	TAS		C			protein	taxon:9606	20130516	Reactome		
UniProtKB	P48431	SOX2	located_in	GO:0005634	Reactome:R-HSA-480685	TAS		C			protein	taxon:9606	20130516	Reactome		
UniProtKB	P48431	SOX2	located_in	GO:0005634	Reactome:R-HSA-5626938	TAS		C			protein	taxon:9606	20130516	Reactome		
UniProtKB	P48431	SOX2	located_in	GO:0005634	Reactome:R-HSA-6790036	TAS		C			protein	taxon:9606	20130516	Reactome		
UniProtKB	P48431	SOX2	located_in	GO:0005634	Reactome:R-HSA-6800120	TAS		C			protein	taxon:9606	20130516	Reactome		
UniProtKB	P48431	SOX2	enables	GO:0005515	PMID:19736317	IPI	UniProtKB:Q01860	F			protein	taxon:9606	20220618	IntAct	occurs_in(GO:0000785)	
UniProtKB	P48431	SOX2	enables	GO:0005515	PMID:23667531	IPI	UniProtKB:Q93009	F			protein	taxon:9606	20220618	IntAct	occurs_in(GO:0005634)	
UniProtKB	P48431	SOX2	enables	GO:0005515	PMID:24048479	IPI	UniProtKB:O95983	F			protein	taxon:9606	20220618	IntAct		
UniProtKB	P48431	SOX2	enables	GO:0005515	PMID:24525231	IPI	UniProtKB:P41743	F			protein	taxon:9606	20220618	IntAct		
UniProtKB	P48431	SOX2	enables	GO:0005515	PMID:25416956	IPI	UniProtKB:P63165	F			protein	taxon:9606	20220618	IntAct		
UniProtKB	P48431	SOX2	enables	GO:0005515	PMID:25702638	IPI	UniProtKB:Q01860	F			protein	taxon:9606	20220618	IntAct	occurs_in(GO:0000785)	
UniProtKB	P48431	SOX2	enables	GO:0005515	PMID:27334688	IPI	UniProtKB:Q99986	F			protein	taxon:9606	20220618	IntAct	occurs_in(GO:0005634)	
UniProtKB	P48431	SOX2	enables	GO:0005515	PMID:31515488	IPI	UniProtKB:P63165	F			protein	taxon:9606	20220618	IntAct		
UniProtKB	P48431	SOX2	enables	GO:0003676	GO_REF:0000107	IEA	UniProtKB:D4A543|ensembl:ENSRNOP00000016236	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P48431	SOX2	enables	GO:0050789	GO_REF:0000107	IEA	UniProtKB:D4A543|ensembl:ENSRNOP00000016236	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P48431	SOX2	enables	GO:0006351	GO_REF:0000107	IEA	UniProtKB:D4A543|ensembl:ENSRNOP00000016236	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P48431	SOX2	enables	GO:0005694	GO_REF:0000107	IEA	UniProtKB:D4A543|ensembl:ENSRNOP00000016236	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P48431	SOX2	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:D4A543|ensembl:ENSRNOP00000016236	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P48431	SOX2	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:D4A543|ensembl:ENSRNOP00000016236	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P48431	SOX2	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:D4A543|ensembl:ENSRNOP00000016236	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P48431	SOX2	involved_in	GO:0032501	GO_REF:0000107	IEA	UniProtKB:D4A543|ensembl:ENSRNOP00000016236	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P48431	SOX2	located_in	GO:0005634	GO_REF:0000107	IEA	UniProtKB:D4A543|ensembl:ENSRNOP00000016236	C			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P48431	SOX2	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:D4A543|ensembl:ENSRNOP00000016236	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P48431	SOX2	involved_in	GO:0040007	GO_REF:0000107	IEA	UniProtKB:D4A543|ensembl:ENSRNOP00000016236	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P48431	SOX2	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:D4A543|ensembl:ENSRNOP00000016236	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P48431	SOX2	part_of	GO:0005667	PMID:19736317	TAS		C			protein	taxon:9606	20100324	BHF-UCL		
UniProtKB	P48431	SOX2	involved_in	GO:0032502	PMID:19736317	IMP		P			protein	taxon:9606	20100324	BHF-UCL		
UniProtKB	P48431	SOX2	involved_in	GO:0032501	PMID:19736317	IMP		P			protein	taxon:9606	20100324	BHF-UCL		
UniProtKB	P48431	SOX2	located_in	GO:0005634	GO_REF:0000044	IEA	UniProtKB-SubCell:SL-0186	C			protein	taxon:9606	20220613	UniProt		
UniProtKB	P48431	SOX2	located_in	GO:0005737	GO_REF:0000044	IEA	UniProtKB-SubCell:SL-0086	C			protein	taxon:9606	20220613	UniProt		
UniProtKB	P48431	SOX2	located_in	GO:0005634	GO_REF:0000044	IEA	UniProtKB-SubCell:SL-0191	C			protein	taxon:9606	20220613	UniProt		
UniProtKB	P48431	SOX2	located_in	GO:0005634	GO_REF:0000052	IDA		C			protein	taxon:9606	20141106	HPA		
UniProtKB	P48431	SOX2	enables	GO:0003676	PMID:18407919	IDA		F			protein	taxon:9606	20091014	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0050789	PMID:18285410	IDA		P			protein	taxon:9606	20091102	UniProt		
UniProtKB	P48431	SOX2	enables	GO:0003676	PMID:7849401	NAS		F			protein	taxon:9606	20010831	UniProt		
UniProtKB	P48431	SOX2	enables	GO:0003676	PMID:18407919	IDA		F			protein	taxon:9606	20091023	UniProt		
UniProtKB	P48431	SOX2	enables	GO:0003676	PMID:18285410	IDA		F			protein	taxon:9606	20091023	UniProt		
UniProtKB	P48431	SOX2	enables	GO:0003676	PMID:19427902	IDA		F			protein	taxon:9606	20091030	UniProt		
UniProtKB	P48431	SOX2	enables	GO:0050789	PMID:7849401	NAS		F			protein	taxon:9606	20010831	UniProt		
UniProtKB	P48431	SOX2	enables	GO:0006351	PMID:7849401	NAS		F			protein	taxon:9606	20010831	UniProt		
UniProtKB	P48431	SOX2	enables	GO:0050789	PMID:18027866	IDA		F			protein	taxon:9606	20091119	UniProt		
UniProtKB	P48431	SOX2	enables	GO:0006351	PMID:18027866	IDA		F			protein	taxon:9606	20091119	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0065009	PMID:18268498	IDA		P			protein	taxon:9606	20091030	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0050789	PMID:18268498	IDA		P			protein	taxon:9606	20091030	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0050789	PMID:18187129	IDA		P			protein	taxon:9606	20091119	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0050789	PMID:18407919	IDA		P			protein	taxon:9606	20091014	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0050789	PMID:18027866	IDA		P			protein	taxon:9606	20091119	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0050789	PMID:18268498	IDA		P			protein	taxon:9606	20210805	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0032502	PMID:18407919	IEP		P			protein	taxon:9606	20091023	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0050789	PMID:18268498	IDA		P			protein	taxon:9606	20091030	UniProt		
UniProtKB	P48431	SOX2	enables	GO:0003676	PMID:18710938	IDA		F			protein	taxon:9606	20091105	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0032502	PMID:18285410	IEP		P			protein	taxon:9606	20091014	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0032501	PMID:18285410	IEP		P			protein	taxon:9606	20091014	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0032502	PMID:17291498	NAS		P			protein	taxon:9606	20091102	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0032501	PMID:17291498	NAS		P			protein	taxon:9606	20091102	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0032502	PMID:18285410	IEP		P			protein	taxon:9606	20091014	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0032501	PMID:18285410	IEP		P			protein	taxon:9606	20091014	UniProt		
UniProtKB	P48431	SOX2	located_in	GO:0005737	PMID:18000303	IDA		C			protein	taxon:9606	20091104	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0050896	PMID:17982423	IEP		P			protein	taxon:9606	20091119	UniProt		
UniProtKB	P48431	SOX2	located_in	GO:0005737	PMID:18027866	IDA		C			protein	taxon:9606	20091104	UniProt		
UniProtKB	P48431	SOX2	located_in	GO:0005634	PMID:7849401	NAS		C			protein	taxon:9606	20010831	UniProt		
UniProtKB	P48431	SOX2	located_in	GO:0005634	PMID:17291498	IDA		C			protein	taxon:9606	20110915	UniProt	part_of(CL:0000125)	
UniProtKB	P48431	SOX2	located_in	GO:0005634	PMID:18285410	IDA		C			protein	taxon:9606	20091014	UniProt		
UniProtKB	P48431	SOX2	located_in	GO:0005634	PMID:18027866	IDA		C			protein	taxon:9606	20091104	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0050896	PMID:18187129	IDA		P			protein	taxon:9606	20091104	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0032502	PMID:19409607	IDA		P			protein	taxon:9606	20091119	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0032501	PMID:19409607	IDA		P			protein	taxon:9606	20091119	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0016043	PMID:7849401	NAS		P			protein	taxon:9606	20010831	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0050789	PMID:7849401	NAS		P			protein	taxon:9606	20010831	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0032502	PMID:18187129	IDA		P			protein	taxon:9606	20091104	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0032501	PMID:18187129	IDA		P			protein	taxon:9606	20091104	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0032502	PMID:18285410	IEP		P			protein	taxon:9606	20091014	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0032501	PMID:18285410	IEP		P			protein	taxon:9606	20091014	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0050789	PMID:18388306	IMP		P			protein	taxon:9606	20091030	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0032502	PMID:18388306	IMP		P			protein	taxon:9606	20091030	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0032501	PMID:18388306	IMP		P			protein	taxon:9606	20091030	UniProt		
UniProtKB	P48431	SOX2	enables	GO:0005515	PMID:18456656	IPI	UniProtKB:P35222	F			protein	taxon:9606	20091105	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0032502	GO_REF:0000117	IEA	ARBA:ARBA00027702	P			protein	taxon:9606	20220613	UniProt		
UniProtKB	P48431	SOX2	involved_in	GO:0032501	GO_REF:0000117	IEA	ARBA:ARBA00027702	P			protein	taxon:9606	20220613	UniProt		
UniProtKB	P48436	SOX9	involved_in	GO:0050789	PMID:29503843	IDA		P			protein	taxon:9606	20180417	CACAO		
UniProtKB	P48436	SOX9	involved_in	GO:0050789	PMID:29503843	IDA		P			protein	taxon:9606	20180417	CACAO		
UniProtKB	P48436	SOX9	involved_in	GO:0050789	PMID:29503843	IDA		P			protein	taxon:9606	20180411	CACAO		
UniProtKB	P48436	SOX9	involved_in	GO:0050789	PMID:29503843	IDA		P			protein	taxon:9606	20180327	CACAO		
UniProtKB	P48436	SOX9	enables	GO:0003676	PMID:28473536	IDA		F			protein	taxon:9606	20200608	ARUK-UCL		
UniProtKB	P48436	SOX9	enables	GO:0050789	GO_REF:0000113	ISA	tfclass:4.1.1	F			protein	taxon:9606	20190405	NTNU_SB		
UniProtKB	P48436	SOX9	enables	GO:0006351	GO_REF:0000113	ISA	tfclass:4.1.1	F			protein	taxon:9606	20190405	NTNU_SB		
UniProtKB	P48436	SOX9	enables	GO:0005694	GO_REF:0000113	ISA	tfclass:4.1.1	F			protein	taxon:9606	20190405	NTNU_SB		
UniProtKB	P48436	SOX9	part_of	GO:0005694	GO_REF:0000113	ISA	tfclass:4.1.1	C			protein	taxon:9606	20190405	NTNU_SB		
UniProtKB	P48436	SOX9	enables	GO:0003676	PMID:21873635	IBA	MGI:MGI:98358|MGI:MGI:98370|MGI:MGI:98371|PANTHER:PTN002910095|PomBase:SPBC32C12.02|UniProtKB:P48436	F			protein	taxon:9606	20200909	GO_Central		
UniProtKB	P48436	SOX9	enables	GO:0050789	PMID:21873635	IBA	MGI:MGI:98358|MGI:MGI:98370|MGI:MGI:98371|PANTHER:PTN002910095|PomBase:SPBC32C12.02|RGD:620474|UniProtKB:O18896|UniProtKB:P48436	F			protein	taxon:9606	20211218	GO_Central		
UniProtKB	P48436	SOX9	enables	GO:0006351	PMID:21873635	IBA	MGI:MGI:98358|MGI:MGI:98370|MGI:MGI:98371|PANTHER:PTN002910095|PomBase:SPBC32C12.02|RGD:620474|UniProtKB:O18896|UniProtKB:P48436	F			protein	taxon:9606	20211218	GO_Central		
UniProtKB	P48436	SOX9	enables	GO:0005694	PMID:21873635	IBA	MGI:MGI:98358|MGI:MGI:98370|MGI:MGI:98371|PANTHER:PTN002910095|PomBase:SPBC32C12.02|RGD:620474|UniProtKB:O18896|UniProtKB:P48436	F			protein	taxon:9606	20211218	GO_Central		
