DB,DB_Object_ID,DB_Object_Symbol,Qualifier,GO_ID,Reference,Evidence_Code,With_Or_From,Aspect,DB_Object_Name,DB_Object_Synonym,DB_Object_Type,Taxon,Date,Assigned_By,Annotation_Extension,Gene_Product_Form_ID
UniProtKB,P48436,SOX9,involved_in,GO:0003180,PMID:22110751,IDA,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20180914,BHF-UCL,occurs_in(UBERON:0002137),
UniProtKB,P48436,SOX9,involved_in,GO:0003188,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0003203,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0003413,PMID:20676705,IMP,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110706,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0003415,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110710,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0003430,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20200324,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0006334,PMID:20484372,IDA,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110710,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0006338,PMID:20484372,IDA,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110710,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0006366,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0006468,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0007010,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0007165,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110401,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0007173,PMID:21512138,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110710,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0007219,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0007283,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0008284,PMID:20651055,IMP,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110710,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0008584,PMID:17848411,IEP,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20100718,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0008584,PMID:8640233,IMP,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110706,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0010463,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0010564,PMID:12420222,IMP,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0010628,PMID:24681825,IDA,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20181119,UniProt,has_input(UniProtKB:Q149M9),
UniProtKB,P48436,SOX9,involved_in,GO:0010629,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0010634,PMID:21512138,IMP,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110710,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0014032,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0014036,GO_REF:0000024,ISS,UniProtKB:P48434,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20170912,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0014068,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110710,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0019100,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0019933,PMID:10805756,IDA,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110627,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0021780,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0030155,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0030279,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110708,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0030279,PMID:29503843,IDA,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20180411,CACAO,,
UniProtKB,P48436,SOX9,involved_in,GO:0030282,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0030502,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0030850,PMID:20103652,IEP,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110708,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0030857,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0030858,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0030879,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0030903,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0030916,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0031018,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0032331,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0032332,PMID:20676705,IMP,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110706,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0032332,PMID:21401405,IDA,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110711,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0032808,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0034504,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0035019,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0035622,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0042127,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0042981,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0043066,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0043066,PMID:21367821,IMP,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110710,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0043491,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0045662,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0045668,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20200324,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0045732,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0045892,PMID:20651055,IMP,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110710,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0045893,PMID:10805756,IDA,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110627,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0045893,PMID:20651055,IMP,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110710,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0045944,PMID:20530484,IDA,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110627,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0045944,PMID:22110751,IDA,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20210111,BHF-UCL,has_input(UniProtKB:P02458),
UniProtKB,P48436,SOX9,involved_in,GO:0045944,PMID:8640233,IDA,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110706,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0046322,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20200324,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0046533,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0048665,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0050679,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0050679,PMID:20103652,IEP,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110708,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0050680,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0051216,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0060008,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0060009,GO_REF:0000107,IEA,UniProtKB:F1LYL9|ensembl:ENSRNOP00000003511,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0060009,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0060018,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0060041,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0060070,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0060174,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0060221,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0060441,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0060509,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0060517,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0060532,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0060534,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0060575,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0060729,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0060784,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0061036,PMID:21401405,IDA,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110711,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0061036,PMID:29503843,IDA,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20180417,CACAO,,
UniProtKB,P48436,SOX9,involved_in,GO:0061046,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0061138,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0061145,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0061323,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0065003,PMID:20530484,IDA,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110627,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0070168,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110708,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0070168,PMID:22110751,IDA,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20180914,BHF-UCL,"occurs_in(UBERON:0002137),part_of(GO:0003180)",
UniProtKB,P48436,SOX9,involved_in,GO:0070371,PMID:21512138,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110710,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0070384,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0070542,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20200324,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0071260,PMID:21512138,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110710,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0071300,PMID:12420222,IEP,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0071347,PMID:20079164,IEP,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110708,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0071364,PMID:21512138,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110710,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0071504,PMID:21512138,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110710,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0071560,PMID:21401405,IDA,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110711,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0071773,GO_REF:0000024,ISS,UniProtKB:P48434,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20170912,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0072034,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110401,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0072089,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0072190,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0072193,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0072197,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0072289,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0085029,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0090090,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0090103,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0090184,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110401,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0090190,GO_REF:0000024,ISS,UniProtKB:Q04887,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110401,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:0097065,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0097152,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:0098609,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:1901203,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:1902732,PMID:29503843,IDA,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20180417,CACAO,,
UniProtKB,P48436,SOX9,involved_in,GO:1902894,PMID:26687115,IDA,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20210108,BHF-UCL,has_input(RNAcentral:URS00005A4FBF_9606),
UniProtKB,P48436,SOX9,involved_in,GO:1904864,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:2000020,PMID:21412441,IDA,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110710,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:2000138,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:2000648,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:2000741,PMID:21401405,IDA,,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110710,UniProt,,
UniProtKB,P48436,SOX9,involved_in,GO:2000794,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,involved_in,GO:2001054,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,P,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,located_in,GO:0005634,GO_REF:0000024,ISS,UniProtKB:O18896,C,Transcription factor SOX-9,SOX9,protein,taxon:9606,20180516,BHF-UCL,"part_of(CL:0000115),part_of(UBERON:0002137)",
UniProtKB,P48436,SOX9,located_in,GO:0005634,PMID:10805756,IDA,,C,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110627,UniProt,,
UniProtKB,P48436,SOX9,located_in,GO:0005634,PMID:12420222,IDA,,C,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110707,UniProt,,
UniProtKB,P48436,SOX9,located_in,GO:0005634,PMID:18512230,IDA,,C,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110628,UniProt,,
UniProtKB,P48436,SOX9,located_in,GO:0005634,PMID:26634652,IDA,,C,Transcription factor SOX-9,SOX9,protein,taxon:9606,20180516,BHF-UCL,part_of(CL:0002618),
UniProtKB,P48436,SOX9,located_in,GO:0005634,PMID:8640233,IDA,,C,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110706,UniProt,,
UniProtKB,P48436,SOX9,located_in,GO:0005654,GO_REF:0000052,IDA,,C,Transcription factor SOX-9,SOX9,protein,taxon:9606,20201119,HPA,,
UniProtKB,P48436,SOX9,located_in,GO:0005654,Reactome:R-HSA-5626938,TAS,,C,Transcription factor SOX-9,SOX9,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48436,SOX9,located_in,GO:0005654,Reactome:R-HSA-8985343,TAS,,C,Transcription factor SOX-9,SOX9,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48436,SOX9,located_in,GO:0000785,GO_REF:0000113,ISA,tfclass:4.1.1,C,Transcription factor SOX-9,SOX9,protein,taxon:9606,20190405,NTNU_SB,,
UniProtKB,P48436,SOX9,part_of,GO:0005667,GO_REF:0000107,IEA,UniProtKB:F1LYL9|ensembl:ENSRNOP00000003511,C,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,part_of,GO:0005667,GO_REF:0000107,IEA,UniProtKB:Q04887|ensembl:ENSMUSP00000000579,C,Transcription factor SOX-9,SOX9,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48436,SOX9,part_of,GO:0032991,PMID:20530484,IDA,,C,Transcription factor SOX-9,SOX9,protein,taxon:9606,20110627,UniProt,,
UniProtKB,P50553,ASCL1,enables,GO:0000978,PMID:11736660,IDA,,F,Achaete-scute homolog 1,ASCL1|ASH1|BHLHA46|HASH1,protein,taxon:9606,20141117,NTNU_SB,,
